tipo_logradouro,nome_logradouro,numero,bairro,cep,lat,lng
Rua,Nova Guine,52,Senador Camara,21830300,-22.880020,-43.485768
Rua,Sobragi,5,Praia da Rosa,21920570,-22.792659,-43.189303
Rua,Luiz Alves,140,Bangu,21863310,-22.852094,-43.468357
Rua,Doutor Joao Carlos Vital,51,Sepetiba,23540041,-22.972512,-43.696945
Travessa,Trinta e Dois,29,Senador Camara,21830700,-22.878376,-43.498020
Rua,Senador Nabuco,4,Vila Isabel,20551230,-22.912622,-43.246654
Estrada,Dos Bandeirantes,7926,Jacarepagua,23560040,-22.968862,-43.413645
Rua,General Correa do Lago,150,Honorio Gurgel,21511320,-22.847721,-43.356873
Estrada,Caribu,97,Freguesia,22765010,-22.949004,-43.347415
Rua,Manuel Murtinho,48,Quintino Bocaiuva,21380260,-22.888661,-43.316023
Rua,Saquarema,0,Campo Grande,23050110,-22.906183,-43.568975
Rua,Campo Grande,2638,Campo Grande,23070000,-22.904650,-43.574099
Escadaria,Escadaria 2522 Lado Esquerdo,72,Itanhanga,22753005,-22.991917,-43.320541
Rua,Professor Silvio Fialho,70,Jacarepagua,22750430,-22.945646,-43.329228
Rua,Professor Silvio Fialho,250,Jacarepagua,22750430,-22.945258,-43.327686
Rua,Teofilo Guimaraes,129,Jardim Sulacap,21741040,-22.890179,-43.388006
Entrada,13,2,Gamboa,23085575,-22.899189,-43.197544
Rua,Timboacu,145,Jacarepagua,22745170,-22.936965,-43.323309
Avenida,Marechal Dantas Barreto,210,Campo Grande,23090300,-22.884284,-43.559562
Rua,Itapoa,59,Benfica,20911450,-22.897444,-43.240028
Rua,Flamingo,35,Campo Grande,23088300,-22.883085,-43.548035
Praia,Manuel Luis,15,Ilha de Paqueta,20396130,-22.769187,-43.110495
Travessa,Tres Irmaos,45,Barros Filho,21515000,-22.834592,-43.362255
Avenida,Sargento de Milicias,1103,Pavuna,21532290,-22.804189,-43.356711
Rua,Glicerio,86,Costa Barros,21532680,-22.820576,-43.360000
Rua,Braulio Muniz,278,Abolicao,20755240,-22.887980,-43.299721
Rua,Alvares Cabral,51,Cachambi,20780320,-22.895319,-43.267539
Beco,Kelson,185,Penha,21011000,-22.822985,-43.271551
Rua,Heron Domingues,335,Iraja,21230420,-22.824489,-43.322630
Rua,Iaco,137,Cacuia,21921640,-22.812487,-43.189481
Rua,Soares da Costa,200,Tijuca,20520100,-22.925472,-43.230446
Rua,Tangapeme,126,Inhauma,20766150,-22.865531,-43.281363
Rua,Quarenta e Um,288,Cesarao,23595310,-22.939068,-43.653346
Rua,Quarenta e Um,246,Cesarao,23595310,-22.938736,-43.653441
Rua,Marcondes da Luz,97,Senador Vasconcelos,23013430,-22.892727,-43.534825
Rua,Dalva,15,Boogie Woogie,21932125,-22.818115,-43.183221
Rua,Guanabara,211,Madureira,21350230,-22.876464,-43.331814
Rua,Severina Novais,14,Bangu,21840100,-22.869008,-43.470535
Rua,Do Figo,153,Bangu,21865310,-22.848515,-43.463208
Rua,Quarenta e Cinco,47,Sepetiba,23520660,-22.955523,-43.683141
Rua,Honorio,256,Rio de Janeiro,20771420,-22.893078,-43.285125
Rua,Lauro Evangelista,210,Santa Cruz,23515110,-22.914833,-43.676848
Rua,Anibal do Carmo Peixoto,15,Sao Fernando,23565045,-22.892678,-43.720160
Rua,Cruz e Souza,436,Encantado,20745000,-22.899980,-43.306275
Estrada,Do Campo da Areia,110,Pechincha,22743310,-22.925462,-43.348893
Estrada,Da Travessa Grande,1450,Galeao,21941530,-22.812076,-43.236901
Avenida,Do Funcionario,42,Bangu,21842360,-22.869312,-43.479647
Rua,Mark Sutton,180,Inhauma,20765080,-22.874984,-43.279396
Rua,Almirante Tamandare,11,Favela Parque Mare,21043070,-22.855519,-43.245228
Estrada,Marechal Miguel Salazar Mendes de Moraes,1487,Cidade de Deus,22770330,-22.945622,-43.363141
Rua,Custodio Saraiva Neto,121,Campo Grande,23088420,-22.887750,-43.546846
Rua,Fort Lamy,1,Vila Kennedy,21850450,-22.857248,-43.487870
Rua,Do Governo,959,Realengo,21770100,-22.893882,-43.441717
Rua,Eduardo Collier Filho,135,Recreio dos Bandeirantes,22790854,-23.022597,-43.494596
Rua,Omar Jose Monteiro,506,Oswaldo Cruz,21340310,-22.871109,-43.349958
Rua,Guaravera,521,Curicica,22710040,-22.940759,-43.381048
Rua,Francisco Santana,109,Campo Grande,23055560,-22.911655,-43.581146
Rua,Beira Mar,3,Complexo da Mare,21043120,-22.858057,-43.243564
Rua,Limites,1340,Realengo,21765230,-22.887065,-43.435759
Rua,Jornalista Jaime Barreiros,185,Campo Grande,23085005,-22.883990,-43.546095
Travessia,Marechal Marciano,5,Padre Miguel,21721600,-22.869121,-43.446373
Rua,Costa Junior,53,Vila Kennedy,21853280,-22.852760,-43.493280
Rua,Jose da Cruz Rajo,50,Costa Barros,21650220,-22.827666,-43.370563
Rua,Professor Charley Lachmund,795,Jardim Guaratiba,23032570,-22.974320,-43.656757
Rua,Projetada A1,56,Mato Alto,23030030,-22.969947,-43.586322
Avenida,Antenor Navarro,305,Bras de Pina,21012250,-22.828840,-43.290304
Rua,Ininga,34,Bras de Pina,21011310,-22.829268,-43.289417
Rua,Fernandes Leao,69,Vicente de Carvalho,21371190,-22.856890,-43.323456
Rua,Oyama Clark Leite,79,Taquara,22715280,-22.920978,-43.377874
Travessa,Sao Joao,25,Vila do Ceu,23060667,-22.907410,-43.605126
Travessa,Santos Dias,19,Realengo,21745120,-22.887999,-43.411443
Travessa,Pedro Teixeira,1,Realengo,21745290,-22.888276,-43.411619
Rua,Cybber Porto Mendonca,130,Antares,23520360,-22.918938,-43.657033
Rua,Chalon,24,Sepetiba,23540140,-22.970229,-43.696557
Rua,Arquiteto Gerson Pompeu Pinheiro,111,Barra da Tijuca,22790000,-22.998148,-43.403850
Rua,Pedro Ludovico,251,Barra da Tijuca,22793267,-22.996046,-43.387926
Rua,Juerana,189,Pavuna,21521450,-22.817742,-43.352512
Rua,Pulari,12,Engenho da Rainha,20765360,-22.866752,-43.294068
Estrada,Rio Sao Paulo,680,Campo Grande,23075246,-22.891721,-43.563875
Rua,Padre Albuquerque,100,Iraja,21230035,-22.821895,-43.330429
Rua,13,30,Rio das Pedras,22753039,-22.977527,-43.335170
Travessa,27 de Maio,9,Coelho Neto,21535360,-22.838305,-43.345287
Rua,Joao Pessoa,174,Barros Filho,21515030,-22.836637,-43.365633
Rua,Araujo Lima,151,Vila Isabel,20541050,-22.921178,-43.242458
Rua,Retiro dos Artistas,1760,Pechincha,22770105,-22.938426,-43.354393
Vila,Delson,10,Rio das Pedras,22753737,-22.976709,-43.332964
Rua,Joao Marques Cadengo,4,Vargem Pequena,22783390,-22.985581,-43.456557
Rua,Turiana,53,Iraja,21371330,-22.850245,-43.324313
Rua,Souto,618,Cascadura,21311270,-22.889796,-43.329632
Rua,Embaixador Bolitreau Fragoso,600,Barra da Tijuca,22793750,-23.001539,-43.413853
Travessa,Corazim,16,Cidade de Deus,22772420,-22.950963,-43.360557
Rua,Babacu,38,Jardim Guanabara,21931230,-22.817244,-43.196669
Rua,Maria Bastos,69,Guadalupe,21665270,-22.834160,-43.378826
Rua,Jurubeba,581,Anchieta,21620420,-22.836558,-43.406499
Rua,Bras do Amaral,150,Jardim Sulacap,21741180,-22.890620,-43.390381
Rua,Sao Deodato,25,Pechincha,22770240,-22.937019,-43.361117
Rua,Sao Deodato,99,Pechincha,22770240,-22.936502,-43.360933
Rua,Sao Deodato,38,Pechincha,22770240,-22.936644,-43.360944
Rua,Campos Sales,138,Tijuca,20270215,-22.916256,-43.218412
Rua,Agariba,33,Engenho Novo,20715030,-22.912210,-43.264953
Travessa,Vitor Dumas,108,Santa Cruz,23550000,-22.927656,-43.695859
Rua,Dourival Monteiro da Silva,16,Miecimo Sta Cruz,23560460,-22.902064,-43.712128
Rua,Joaquim Magno C Junior,10,Miecimo Sta Cruz,23560510,-22.900130,-43.710586
Rua,Visconde de Araguaia,19,Santa Cruz,23515170,-22.925290,-43.686429
Rua,Castelao Colina,25,Campo Grande,23071573,-22.883229,-43.580914
Rua,Leopoldino de Oliveira,380,Turiacu,21360060,-22.863021,-43.342948
Rua,Conselheiro Jobim,23,Engenho Novo,20950370,-22.906976,-43.265399
Rua,Itai,41,Anchieta,21645300,-22.822405,-43.396301
Beco,23,90,Terreirao,22451450,-22.988235,-43.241875
Travessa,Jose Barbosa,21,Vila Militar,21616280,-22.850941,-43.397408
Rua,Belo Horizonte,516,Bangu,21815142,-22.884093,-43.458063
Rua,Alice Ribeiro,128,Campo Grande,23090660,-22.875093,-43.567044
Rua,Dos Cravos,360,Jacarepagua,22753050,-22.975906,-43.337842
Rua,Maria Quiteria,2,Alto Kennedy,21850080,-22.858215,-43.478851
Rua,Babacu do Gericino,120,Bangu,21853004,-22.854157,-43.473195
Rua,Adonai,40,Sepetiba,23530030,-22.969044,-43.689903
Acesso,A Travessa 51,1,Antares,23510360,-22.918903,-43.659218
Travessa,Primeiro de Maio,2,Praca Seca,21321780,-22.902359,-43.343533
Rua,Sao Nicolau,11,Anchieta,21645530,-22.829299,-43.395515
Rua,Oliva Maia,168,Madureira,21370030,-22.873870,-43.332723
Rua,Angatuba,50,Bras de Pina,21215130,-22.832979,-43.290880
Estrada,Do Rio do A,1254,Campo Grande,23020360,-22.896039,-43.562323
Rua,Paineiras,58,Santissimo,23092031,-22.883396,-43.523850
Rua,C,2975,Campo Grande,23092001,-22.867751,-43.554817
Rua,Oswaldo Ribeiro,30,Sao Fernando,23565400,-22.888057,-43.718584
Rua,Oswaldo Ribeiro,95,Sao Fernando,23565400,-22.887361,-43.718346
Rua,Alameda das Palmeiras N 2 Lote 84,35,Sepetiba,23535056,-22.976039,-43.691691
Rua,Belisario de Souza,224,Realengo,21721240,-22.873512,-43.438445
Rua,Viuva Guerreiro,30,Vila Kennedy,21853360,-22.849339,-43.492109
Escadaria,Hortencia,30,Pavao,22071060,-22.980008,-43.193050
Travessa,Do Limao,2,Sampaio,20950340,-22.906266,-43.264166
Rua,Marco Polo,780,Vila da Penha,21221400,-22.844006,-43.312171
Rua,Engenheiro Juliao Castelo,230,Meier,20780080,-22.901483,-43.274194
Rua,Martins Afonso,37,Cosmos,23060720,-22.903714,-43.607968
Rua,Fruta Pao,205,Bangu,21865320,-22.847702,-43.464012
Rua,Irineu Pinheiro,73,Bangu,21830100,-22.881577,-43.479047
Rua,Aymore,64,Mare,21044470,-22.854327,-43.244777
Estrada,Dos Coqueiros,622,Senador Camara,21843652,-22.873646,-43.501833
Estrada,Do Pau Ferro,1347,Freguesia,22745055,-22.931112,-43.326660
Rua,Campina Grande,70,Campo Grande,23092290,-22.878390,-43.543202
Rua,Dos Mecanicos,314,Santa Cruz,23590090,-22.930426,-43.657451
Rua,Itapecerica,449,Realengo,21730190,-22.859919,-43.439749
Avenida,Isabel Domingues,93,Gardenia Azul,22763627,-22.962547,-43.356127
Rua,Elias Chaves,206,Bento Ribeiro,21550460,-22.862935,-43.357918
Estrada,Santo Antonio,330,Sepetiba,23535650,-22.977473,-43.686480
Rua,Buri,60,Ramos,21060550,-22.862336,-43.266421
Rua,Senador Nabuco,242,Vila Isabel,20551230,-22.913749,-43.252151
Rua,Da Grota,1,Morro da Formiga,20530000,-22.938708,-43.243070
Rua,General Correa do Lago,140,Honorio Gurgel,21511320,-22.847858,-43.356850
Rua,Vitor,135,Marechal Hermes,21610370,-22.866606,-43.375781
Estrada,Caribu,67,Freguesia,22765010,-22.948937,-43.347299
Rua,Do Sonho,21,Freguesia,22765050,-22.950762,-43.345675
Rua,Itacora,226,Olaria,21073340,-22.853815,-43.275022
Beco,Da Maca,17,Engenho Novo,20950370,-22.908147,-43.265824
Rua,Caqui,35,Cosmos,23061130,-22.910983,-43.619449
Rua,Professor Bastos,215,Praia,23027370,-23.001305,-43.645196
Rua,Estanislau Traple,7,Jardim Guaratiba,23032300,-22.974612,-43.655093
Rua,Quiririm,275,Campinho,21330650,-22.881022,-43.358699
Travessa,Macae,65,Santa Cruz,23515140,-22.922946,-43.680196
Rua,Flor do Cajueiro,6,Sepetiba,23030150,-22.968457,-43.682736
Rua,Conceicao Maria Martins Antiga 34,10,Campo Grande,23047520,-22.934368,-43.564814
Rua,Guilherme Monteiro,31,Paciencia,23585480,-22.929538,-43.632482
Rua,Cardoso Marinho,55,Santo Cristo,20220370,-22.900517,-43.199425
Rua,Sao Bento,20,Complexo do Alemao,21061060,-22.862189,-43.273548
Rua,Timboacu,229,Jacarepagua,22745170,-22.935000,-43.325825
Rua,Humboldt,71,Bonsucesso,21050140,-22.870750,-43.257545
Rua,Ulpiano dos Santos,279,Senador Camara,21831345,-22.891598,-43.485574
Rua,Geraneo,12,Campo Grande,23017382,-22.913485,-43.521423
Rua,Norma,33,Senador Camara,23010100,-22.883528,-43.496890
Rua,Norma,37,Senador Camara,23010100,-22.883618,-43.497034
Rua,Jequitiba Branco,25,Campo Grande,23042620,-22.926987,-43.561312
Rua,Lisses Melgaco,655,Parque Anchieta,21635270,-22.833228,-43.414099
Rua,Flamingo,195,Campo Grande,23088300,-22.884098,-43.548758
Travessa,Pedro Ferreira,18,Padre Miguel,21721130,-22.871862,-43.441461
Rua,Aguas Formosas,32,Guaratiba,23031000,-22.965402,-43.617443
Beco,Kelson,4,Penha,21011000,-22.820705,-43.270455
Rua,Arabela,35,Bangu,21830200,-22.877495,-43.480883
Rua,Arabela,141,Bangu,21830200,-22.878141,-43.480208
Rua,Arabela,41,Bangu,21830200,-22.878939,-43.479835
Rua,Antonio Manffrenatti,92,Padre Miguel,21720470,-22.865398,-43.449083
Travessa,Vitoria,26,Santa Cruz,23575193,-22.895707,-43.679296
Rua,Samambaia,252,Ricardo de Albuquerque,21620550,-22.840942,-43.402973
Rua,Tangapeme,113,Inhauma,20766150,-22.865735,-43.281329
Rua,Quarenta e Um,176,Cesarao,23595310,-22.938114,-43.653397
Beco,Eunice Rodrigues,4,Barreira do Vasco,20920477,-22.889500,-43.230113
Rua,Almirante Gomes Pereira,142,Urca,22291170,-22.943594,-43.161283
Travessa,Islandia,9,Vila Kennedy,21852510,-22.859863,-43.490458
Travessa,Doze,43,Mangueiral,21842550,-22.865751,-43.481139
Rua,Carlos Teixeira,0,Senador Vasconcelos,23085130,-22.895153,-43.540765
Travessa,Regina,3,Santa Cruz,23550388,-22.936040,-43.685589
Rua,Joselita Ferreira Passos,20,Bangu,21725520,-22.853216,-43.453419
Rua,Andre Cavalcanti,41,Centro,20231050,-22.914560,-43.186439
Rua,Geraldo Marcelino da Silva do Parque Uniao,7,Mare,21044020,-22.849076,-43.243310
Rua,Nova Granada,120,Padre Miguel,21720180,-22.866258,-43.445474
Estrada,Marechal Miguel Salazar Mendes de Moraes,1511,Cidade de Deus,22770330,-22.945887,-43.362816
Rua,Projetada D,102,Mare,21843807,-22.872569,-43.237214
Rua,Projetada D,156,Mare,21843807,-22.872130,-43.238050
Rua,General Alfredo Assuncao,681,Cosmos,23058540,-22.914038,-43.607833
Avenida,Epitacio Pessoa,1234,Lagoa,22410090,-22.981043,-43.207395
Estrada,Macembu,730,Taquara,22710245,-22.928386,-43.380247
Rua,Lopes da Cruz,214,Meier,20720170,-22.905152,-43.282063
Rua,Silvia Campos,87,Santa Cruz,23520560,-22.942678,-43.641292
Rua,10,177,Nova Sepetiba,23535660,-22.957090,-43.692521
Rua,Da Barreira,9,Santa Cruz,23555113,-22.917787,-43.690320
Rua,Da Barreira,63,Santa Cruz,23555113,-22.918174,-43.691443
Rua,Urucum,493,Bangu,21820390,-22.884145,-43.477068
Travessa,Wilson Antonio Mulinari,44,Caju,20931026,-22.879250,-43.222018
Rua,Nova Alianca,105,Campo Grande,23087340,-22.887644,-43.556795
Rua,Primeira,171,Santa Cruz,23515180,-22.927589,-43.686954
Rua,Maria Ferreira Pinto,21,Campo Grande,23071160,-22.877897,-43.579006
Rua,Washington da Mota,58,Engenho de Dentro,20730220,-22.915391,-43.297961
Rua,Barra Mansa,15,Cosmos,23066272,-22.890233,-43.617318
Rua,Iara,609,Colegio,21545300,-22.840999,-43.344521
Praca,Cotigi,17,Juramento,21371430,-22.857422,-43.316326
Rua,Iara,501,Colegio,21545300,-22.840298,-43.343526
Rua,Julio Reis,45,Vila Kennedy,21853410,-22.850399,-43.493712
Rua,Florianopolis,408,Praca Seca,21321050,-22.896016,-43.362197
Rua,Justo de Morais,51,Sepetiba,23540145,-22.972446,-43.696037
Rua,Dom Pedro Ii,6,Manguariba,23065073,-22.869756,-43.626211
Rua,Sergio de Carvalho,107,Itanhanga,22641220,-22.988936,-43.298174
Rua,Jose Carlos Saboia,57,Guaratiba,23042548,-22.947869,-43.562601
Rua,Juerana,59,Pavuna,21521450,-22.818277,-43.351458
Via,B 9,287,Mare,21046090,-22.867228,-43.238921
Rua,Sao Jose,283,Senador Camara,23010156,-22.876383,-43.498973
Rua,Natividade,30,Paciencia,23595060,-22.924552,-43.647587
Rua,Joaquim Palhares,411,Praca da Bandeira,20260080,-22.912569,-43.210294
Estrada,Dos Bandeirantes,21361,Vargem Pequena,23560040,-22.987345,-43.477742
Rua,Joao Marques Cadengo,8,Vargem Pequena,22783390,-22.985242,-43.456180
Rua,Juliano de Miranda,383,Vicente de Carvalho,21371090,-22.855907,-43.318672
Rua,Gregorio Neves,27,Engenho Novo,20950330,-22.903557,-43.268835
Rua,Ibate,24,Pilares,20760610,-22.880654,-43.291313
Rua,Engenheiro Nicanor Pereira,101,Deodoro,21670050,-22.853129,-43.382284
Travessa,Quarenta e Quatro,17,Antares,23591010,-22.918694,-43.661344
Rua,Josafa,54,Cidade de Deus,22773360,-22.944393,-43.367315
Travessa,Rosimar,33,Jardim Guaratiba,23032435,-22.973210,-43.653140
Rua,Sao Manuel,44,Vila Cruzeiro,21072550,-22.850064,-43.287012
Rua,Campinas do Sul,49,Curicica,22710280,-22.947429,-43.382893
Rua,Umbu,90,Campo Grande,23070120,-22.901989,-43.574936
Rua,Jacareacanga,100,Campo Grande,23047280,-22.923047,-43.563844
Rua,Sao Januario,874,Sao Cristovao,20921005,-22.892700,-43.227559
Travessa,Nossa Senhora da Conceicao,10,Penha Circular,20766840,-22.822207,-43.271217
Rua,R,40,Antares,23510360,-22.921372,-43.657795
Rua,Santa Rita de Cassia,134,Marechal Hermes,21331020,-22.874018,-43.369833
Rua,Antonio Alves,415,Pavuna,21650020,-22.820075,-43.375328
Rua,Belo Horizonte,444,Bangu,21815142,-22.883659,-43.458093
Rua,Marechal Antonio Sousa,1042,Rio de Janeiro,21240430,-22.809914,-43.319233
Rua,Joao de Lacerda,500,Bangu,21820220,-22.884259,-43.472205
Rua,Mesquita,510,Padre Miguel,21721210,-22.870828,-43.443381
Rua,Cruzeiro do Sul,80,Catete,22221040,-22.927652,-43.182617
Rua,Professor Luis de Melo Campos,17,Anchieta,21635410,-22.831720,-43.409992
Rua,Souto,133,Cascadura,21311270,-22.886876,-43.325922
Rua,Livreiro Francisco Alves,23,Tijuca,20530270,-22.938573,-43.248909
Rua,Tangara,517,Bonsucesso,21050525,-22.865221,-43.257503
Praca,Waldomiro Silveira,61,Bangu,21860270,-22.863153,-43.460937
Avenida,Marechal Rondon,1857,Riachuelo,20950201,-22.903643,-43.257182
Rua,Aponia,90,Rocha Miranda,21540110,-22.857741,-43.348020
Rua,Angatuba,20,Bras de Pina,21215130,-22.833085,-43.291387
Rua,Antonio Carlos de Paiva,77,Campo Grande,23095760,-22.857865,-43.539432
Rua,Oswaldo Ribeiro,110,Sao Fernando,23565400,-22.890191,-43.718218
Condominio,Serra Grande N77,1,Santa Cruz,23525002,-22.941357,-43.683233
Estrada,Do Piai,3368,Sepetiba,23530610,-22.975784,-43.680848
Estrada,Do Piai,3122,Sepetiba,23530610,-22.976995,-43.680563
Rua,Ponta da Areia,205,Campo Grande,23088170,-22.886936,-43.551130
Caminho,Antonio Pereira Barbosa,10,Guaratiba,23020110,-22.978472,-43.548391
Rua,Tremembe,667,Bancarios,21911550,-22.788555,-43.180552
Rua,Coronel Almeida,77,Piedade,20756070,-22.887922,-43.303425
Rua,Belmira,50,Piedade,20756200,-22.888548,-43.309185
Rua,Assis Martins,25,Bento Ribeiro,21331050,-22.874405,-43.368054
Beco,106 Fundos,11,Marechal Hermes,21331010,-22.876329,-43.370581
Rua,Piraque,187,Madureira,21360110,-22.863398,-43.334970
Estrada,Roberto Burle Marx,1752,Guaratiba,23020240,-23.019730,-43.545479
Estrada,Roberto Burle Marx,1878,Guaratiba,23020240,-23.020771,-43.546324
Rua,Professor Helio de Santana Antiga Rua Eduardo,34,Santa Cruz,23555104,-22.915800,-43.694628
Rua,Alvaro Moreira,11,Barra da Tijuca,22630160,-23.008261,-43.351761
Travessa,Conselheiro da Paz,16,Jacarezinho,20972470,-22.889649,-43.260722
Estrada,Dos Coqueiros,950,Senador Camara,21843652,-22.873040,-43.504176
Estrada,Dos Coqueiros,617,Senador Camara,21843652,-22.873569,-43.501925
Rua,Patricio Teixeira,125,Campo Grande,23076040,-22.887908,-43.574160
Caminho,Do Souza,16,Barra de Guaratiba,23020345,-23.063033,-43.564714
Rua,Intendente Costa Pinto,0,Barra da Tijuca,22611290,-23.005890,-43.299419
Rua,Zuleica Nunes Alencar,8,Bangu,21843775,-22.874541,-43.491121
Rua,Zuleica Nunes Alencar,12,Bangu,21843775,-22.874487,-43.491396
Estrada,Marechal Miguel Salazar Mendes de Moraes,1570,Cidade de Deus,22770334,-22.947547,-43.360548
Rua,Sabia,56,Inhoaiba,23064590,-22.902346,-43.593411
Rua,Itabaiana,166,Grajau,20561050,-22.921504,-43.264406
Rua,Campina Grande,120,Campo Grande,23092290,-22.877981,-43.543208
Rua,Licania,145,Gardenia Azul,22765560,-22.960244,-43.348887
Entrada,Do Morro Cavado,2549,Guaratiba,23030324,-22.978471,-43.574200
Rua,Monsenhor Castelo Branco,536,Vigario Geral,21240190,-22.810870,-43.325226
Praia,De Tubiacanga,129,Tubiacanga,21932000,-22.783955,-43.228008
Rua,Amaro Costa e Silva,13,Caju,20931004,-22.879842,-43.221450
Rua,Evaristo da Veiga,21,Centro,20031040,-22.910027,-43.177640
Rua,Muniz Barreto,715,Botafogo,22251090,-22.948205,-43.184160
Vila,Maravilha,29,Rio das Pedras,22753050,-22.974140,-43.333691
Estrada,Caribu,51,Freguesia,22765010,-22.948752,-43.347507
Rua,Do Sonho,40,Freguesia,22765050,-22.950598,-43.345624
Rua,Honorio Pimentel,104,Vila da Penha,21220440,-22.841225,-43.314321
Rua,Manuel Murtinho,176,Quintino Bocaiuva,21380260,-22.887367,-43.315460
Rua,Manuel Murtinho,258,Quintino Bocaiuva,21380260,-22.886677,-43.315224
Rua,Manuel Murtinho,286,Quintino Bocaiuva,21380260,-22.886357,-43.315095
Rua,Caqui,21,Cosmos,23061130,-22.911059,-43.618273
1a Travessa da Rua,Vila Autodromo,18,Vila Autodromo,22775160,-22.973770,-43.402618
1a Travessa da Rua,Vila Autodromo,22,Vila Autodromo,22775160,-22.973625,-43.402826
Rua,Pouso Alto,338,Tanque,22735220,-22.922294,-43.363135
Rua,Guilherme Monteiro,7,Paciencia,23585480,-22.928439,-43.632428
Rua,Jequirica,47,Penha,21020350,-22.840473,-43.274745
Rua,Eduardo Ramos,16,Tijuca,20550024,-22.921880,-43.223785
Rua,Timboacu,1274,Jacarepagua,22745170,-22.934994,-43.321458
Rua,Rio dos Passarinhos,200,Anil,22765170,-22.955143,-43.344819
Rua,Pedro Aleixo,270,Taquara,22723475,-22.914361,-43.410837
Rua,Geraneo,9,Campo Grande,23017382,-22.913528,-43.521618
Rua,Arnaldo Tarquino,33,Santissimo,23010245,-22.881785,-43.507962
Rua,Visconde de Santa Isabel,404,Grajau,20560121,-22.917162,-43.263242
Rua,Visconde de Santa Isabel,562,Grajau,20560121,-22.918509,-43.267122
Rua,Manoel Cabral,3,Campo Grande,23093680,-22.879050,-43.533753
Rua,Jose Ciraudo,33,Paciencia,23585084,-22.918558,-43.634621
Beco,5 Travessa Marques de Herval,31,Jacarezinho,20973160,-22.887302,-43.255397
Travessa,Tres Irmaos,0,Barros Filho,21515000,-22.834618,-43.362252
Rua,Itai,148,Anchieta,21645300,-22.821511,-43.396559
Rua,Sao Vicente,4,Barros Filho,21515000,-22.834016,-43.361982
Beco,Kelson,42,Penha,21011000,-22.820608,-43.270485
Rua,Alice Tibirica,241,Vila da Penha,21210110,-22.844620,-43.306517
Rua,Professor Paulo Ribeiro,949,Inhoaiba,23063200,-22.896166,-43.595984
Rua,Projetada A e B,44,Rio Comprido,20261200,-22.930544,-43.205693
Vila,Sao Jose,0,Barros Filho,21512002,-22.837218,-43.361478
Rua,Tangapeme,90,Inhauma,20766150,-22.867047,-43.281560
Rua,Do Figo,123,Bangu,21865310,-22.848595,-43.463536
Rua,Vinte e Um,266,Cesarao,23595013,-22.933185,-43.653742
Rua,Blota Junior,215,Guaratiba,23036392,-22.939493,-43.585310
Rua,Blota Junior,414,Guaratiba,23036392,-22.940322,-43.585240
Rua,Tancredo Neves,234,Coqueiro,21530000,-22.869435,-43.502573
Rua,Doutor Garnier,896,Jacare,20975000,-22.894305,-43.251492
Avenida,Cidade de Deus,2100,Jacarepagua,22723255,-22.953694,-43.359394
Escadaria,Acesso Pela Rua Navarro,104,Santa Teresa,20251190,-22.924789,-43.196333
Escadaria,Acesso Pela Rua Navarro,6,Santa Teresa,20251190,-22.924588,-43.196037
Rua,Mark Sutton,154,Inhauma,20765080,-22.875024,-43.279045
Rua,Murilo Braga,139,Senador Camara,21833200,-22.879112,-43.496649
Rua,General Americo Braga,20,Sepetiba,23530500,-22.987094,-43.689546
Rua,Julieta Cesar,80,Santa Cruz,23525107,-22.944368,-43.676794
Rua,Julieta Cesar,85,Santa Cruz,23525107,-22.943780,-43.676439
Rua,Floresta do Sul,33,Guaratiba,23028512,-22.986688,-43.662510
Rua,Pedro Pomar,271,Vila Kennedy,21852620,-22.858268,-43.480487
Rua,Luis de Matos,1,Vila Isabel,20550190,-22.910724,-43.238234
Rua,Luis de Matos,27,Vila Isabel,20550190,-22.911200,-43.238828
Rua,Jabaira,198,Oswaldo Cruz,21340400,-22.874484,-43.355569
Beco,Igrejinha,905,Santa Cruz,23550170,-22.933269,-43.696118
Rua,Beira Mar,59,Complexo da Mare,21043120,-22.857238,-43.243268
Rua,Tiradente,13,Ramos,21044230,-22.851819,-43.245726
Rua,Ipitangas,220,Magalhaes Bastos,21745400,-22.876439,-43.412489
Rua,Limites,1280,Realengo,21765230,-22.886617,-43.436147
Rua,Limites,1308,Realengo,21765230,-22.886924,-43.435932
Rua,Engenheira Carla Alexandre,39,Jacarepagua,22713510,-22.929149,-43.404579
Rua,Professor Charley Lachmund,695,Jardim Guaratiba,23032570,-22.973252,-43.656617
Rua,Sao Judas Tadeu,191,Sepetiba,23540220,-22.976750,-43.699357
Rua,Otranto,1003,Vigario Geral,21241090,-22.817457,-43.309679
Avenida,Canal,760,Realengo,21755410,-22.883945,-43.430263
Rua,Oliveira Melo,30,Cordovil,21250540,-22.822148,-43.305145
Rua,Ininga,72,Bras de Pina,21011310,-22.829247,-43.289603
Rua,Conde Pais Leme,36,Senador Camara,21831080,-22.882810,-43.483714
Rua,Conde Pais Leme,70,Senador Camara,21831080,-22.883053,-43.483731
Rua,Geni de Souza,31,Manguariba,23065460,-22.872476,-43.625202
Rua,Hugo Faria Junior,45,Campo Grande,23087530,-22.887884,-43.554571
Rua,Fernandes Leao,35,Vicente de Carvalho,21371190,-22.856162,-43.323620
Rua,Igramirim,160,Vicente de Carvalho,21371040,-22.857358,-43.315030
Rua,Julio Reis,57,Vila Kennedy,21853410,-22.850575,-43.494180
